DN,MeasuredAirTemp,U,atm Pressure
2013-04-02 12:40:00,9.359886,0.5243011,1023.618
2013-04-02 12:50:00,9.342838,0.04067,1023.434
2013-04-02 13:00:00,9.271132,0.7549261,1023.356
2013-04-02 13:10:00,9.314406,0.913358,1023.315
2013-04-02 13:19:59,9.320355,0.431363,1023.375
2013-04-02 13:30:00,9.35203,0.4253198,1023.358
2013-04-02 13:40:00,9.389807,0.3398964,1023.332
2013-04-02 13:50:00,9.462537,0.5584365,1023.349
2013-04-02 14:00:00,9.496807,0.4757907,1023.33
2013-04-02 14:10:00,9.495129,0.5862033,1023.295
2013-04-02 14:20:00,9.553923,0.9220157,1023.365
2013-04-02 14:30:00,9.551208,0.9460262,1023.344
2013-04-02 14:40:00,9.579971,0.7412077,1023.36
2013-04-02 14:49:59,9.649832,1.316793,1023.434
2013-04-02 15:00:00,9.620452,1.817083,1023.559
2013-04-02 15:10:00,9.620719,2.075479,1023.588
2013-04-02 15:20:00,9.558552,2.314925,1023.593
2013-04-02 15:30:00,9.543776,2.902595,1023.762
2013-04-02 15:40:00,9.539671,2.819949,1023.848
2013-04-02 15:50:00,9.433508,2.908965,1023.852
2013-04-02 16:00:00,9.444342,2.308228,1023.865
2013-04-02 16:10:00,9.422456,2.280458,1023.798
2013-04-02 16:19:59,9.500062,2.77193,1023.824
2013-04-02 16:30:00,9.542626,2.766213,1023.85
2013-04-02 16:40:00,9.593022,2.821419,1023.824
2013-04-02 16:50:00,9.653717,2.493772,1023.91
2013-04-02 17:00:00,9.608022,2.817498,1023.993
2013-04-02 17:10:00,9.736403,2.88283,1024.117
2013-04-02 17:20:00,9.757408,2.423539,1024.042
2013-04-02 17:30:00,9.841394,2.967112,1024.12
2013-04-02 17:40:00,9.777143,2.67883,1024.154
2013-04-02 17:49:59,9.873593,2.899165,1024.205
2013-04-02 18:00:00,9.848589,3.26307,1024.345
2013-04-02 18:10:00,9.980914,3.1636,1024.418
2013-04-02 18:20:00,10.09819,2.959435,1024.491
2013-04-02 18:30:00,10.10109,2.676706,1024.552
2013-04-02 18:40:00,10.25298,2.540814,1024.569
2013-04-02 18:50:00,10.30342,2.704472,1024.589
2013-04-02 19:00:00,10.33624,2.44837,1024.617
2013-04-02 19:10:00,10.33748,2.738937,1024.616
2013-04-02 19:19:59,10.5084,2.469927,1024.671
2013-04-02 19:30:00,10.65295,2.58622,1024.644
2013-04-02 19:40:00,11.03457,2.268212,1024.629
2013-04-02 19:50:00,11.04137,2.471724,1024.556
2013-04-02 20:00:00,10.89724,2.470906,1024.509
2013-04-02 20:10:00,10.91986,2.146038,1024.414
2013-04-02 20:20:00,11.08437,2.268373,1024.362
2013-04-02 20:30:00,11.33026,2.699573,1024.392
2013-04-02 20:40:00,11.20711,2.835466,1024.348
2013-04-02 20:49:59,11.50609,2.401816,1024.291
2013-04-02 21:00:00,11.47181,2.333707,1024.215
2013-04-02 21:10:00,11.52993,2.692712,1024.127
2013-04-02 21:20:00,11.44417,2.669683,1024.075
2013-04-02 21:30:00,11.62917,2.436934,1023.943
2013-04-02 21:40:00,11.66497,2.570048,1023.824
2013-04-02 21:50:00,11.62893,3.116726,1023.806
2013-04-02 22:00:00,11.64234,2.667885,1023.763
2013-04-02 22:10:00,11.87837,2.054896,1023.524
2013-04-02 22:19:59,12.09902,2.246979,1023.401
2013-04-02 22:30:00,11.9922,3.149884,1023.352
2013-04-02 22:40:00,11.57334,3.288551,1023.318
2013-04-02 22:50:00,11.69681,2.780747,1023.26
2013-04-02 23:00:00,11.57921,2.782545,1023.169
2013-04-02 23:10:00,11.58922,2.395282,1023.032
2013-04-02 23:20:00,11.83246,2.686669,1022.918
2013-04-02 23:30:00,11.78714,2.901779,1022.92
2013-04-02 23:40:00,11.13168,2.879079,1022.968
2013-04-02 23:49:59,10.97712,3.322362,1022.931
2013-04-03 00:00:00,10.89055,2.68961,1022.877
2013-04-03 00:10:00,11.28811,2.373395,1022.8
2013-04-03 00:20:00,11.19059,2.650735,1022.759
2013-04-03 00:30:00,10.94277,3.222077,1022.697
2013-04-03 00:40:00,10.89215,3.283817,1022.718
2013-04-03 00:50:00,10.82338,2.817337,1022.711
2013-04-03 01:00:00,10.6207,3.868224,1022.729
2013-04-03 01:10:00,10.29037,3.370872,1022.827
2013-04-03 01:19:59,10.38135,3.03163,1022.839
2013-04-03 01:30:00,10.62048,1.952159,1022.912
2013-04-03 01:40:00,10.29596,3.170626,1022.989
2013-04-03 01:50:00,10.23586,3.341309,1023.004
2013-04-03 02:00:00,10.20361,2.813088,1022.974
2013-04-03 02:10:00,10.14116,1.963265,1022.978
2013-04-03 02:20:00,10.07056,1.814143,1022.93
2013-04-03 02:30:00,9.955247,1.663385,1022.869
2013-04-03 02:40:00,9.882211,1.269426,1022.838
2013-04-03 02:49:59,9.818863,1.193965,1022.713
2013-04-03 03:00:00,9.77651,1.859061,1022.627
2013-04-03 03:10:00,9.822159,1.989565,1022.546
2013-04-03 03:20:00,9.798443,1.571265,1022.581
2013-04-03 03:30:00,9.787859,2.273271,1022.542
2013-04-03 03:40:00,9.915907,2.395285,1022.575
2013-04-03 03:50:00,9.863093,1.850567,1022.6
2013-04-03 04:00:00,9.840814,1.940401,1022.616
2013-04-03 04:10:00,9.773413,2.076621,1022.531
2013-04-03 04:19:59,9.815689,2.039218,1022.518
2013-04-03 04:30:00,9.746995,2.372905,1022.605
2013-04-03 04:40:00,9.685105,2.207288,1022.65
2013-04-03 04:50:00,9.695446,2.421418,1022.667
2013-04-03 05:00:00,9.637918,2.464214,1022.692
2013-04-03 05:10:00,9.651723,1.864939,1022.731
2013-04-03 05:20:00,9.595628,2.085768,1022.785
2013-04-03 05:30:00,9.526287,2.135423,1022.815
2013-04-03 05:40:00,9.457005,2.231623,1022.696
2013-04-03 05:49:59,9.450823,2.784183,1022.568
2013-04-03 06:00:00,9.392146,2.926932,1022.471
2013-04-03 06:10:00,9.308128,3.463809,1022.394
2013-04-03 06:20:00,9.235654,2.514682,1022.422
2013-04-03 06:30:00,9.096643,2.55878,1022.538
2013-04-03 06:40:00,9.025377,2.133297,1022.586
2013-04-03 06:50:00,9.004902,1.700789,1022.623
2013-04-03 07:00:00,9.017309,1.727088,1022.7
2013-04-03 07:10:00,9.025424,1.666325,1022.724
2013-04-03 07:19:59,9.002276,1.01087,1022.727
2013-04-03 07:30:00,9.073088,1.833908,1022.653
2013-04-03 07:40:00,8.999028,1.678414,1022.588
2013-04-03 07:50:00,8.852997,2.258246,1022.438
2013-04-03 08:00:00,8.711072,1.733783,1022.451
2013-04-03 08:10:00,8.624413,2.670335,1022.367
2013-04-03 08:20:00,8.577836,2.128727,1022.357
2013-04-03 08:30:00,8.613662,1.863307,1022.468
2013-04-03 08:40:00,8.535403,2.12317,1022.448
2013-04-03 08:49:59,8.537,2.848695,1022.355
2013-04-03 09:00:00,8.439034,3.466258,1022.198
2013-04-03 09:10:00,8.443536,3.925717,1021.965
2013-04-03 09:20:00,8.389266,3.613422,1021.94
2013-04-03 09:30:00,8.329403,3.396842,1021.776
2013-04-03 09:40:00,8.289292,2.985569,1021.634
2013-04-03 09:50:00,8.358315,2.459148,1021.576
2013-04-03 10:00:00,8.41973,1.690499,1021.638
2013-04-03 10:10:00,8.365769,1.118832,1021.697
2013-04-03 10:19:59,8.388871,1.581556,1021.731
2013-04-03 10:30:00,8.477615,2.058817,1021.712
2013-04-03 10:40:00,8.500853,1.996586,1021.698
2013-04-03 10:50:00,8.255525,1.908549,1021.664
2013-04-03 11:00:00,8.085099,1.827863,1021.528
2013-04-03 11:10:00,8.032412,2.348081,1021.244
2013-04-03 11:20:00,7.825637,2.279484,1021.314
2013-04-03 11:30:00,7.664388,2.246653,1021.158
2013-04-03 11:40:00,7.702752,1.228103,1021.32
2013-04-03 11:49:59,7.860631,0.2623135,1021.267
2013-04-03 12:00:00,7.798386,1.21177,1021.173
2013-04-03 12:10:00,7.595206,2.825669,1021.008
2013-04-03 12:20:00,7.233582,3.237594,1020.757
2013-04-03 12:30:00,7.142246,2.051139,1020.773
2013-04-03 12:40:00,7.165487,1.192823,1020.852
2013-04-03 12:50:00,7.084651,0.2779935,1021.024
2013-04-03 13:00:00,7.462806,1.177142,1021.056
2013-04-03 13:10:00,7.558303,0.6755458,1020.836
2013-04-03 13:19:59,7.23199,2.957153,1020.57
2013-04-03 13:30:00,7.047254,3.780187,1020.206
2013-04-03 13:40:00,6.842551,3.821021,1019.992
2013-04-03 13:50:00,6.836419,3.840297,1019.831
2013-04-03 14:00:00,6.924221,3.61424,1019.786
2013-04-03 14:10:00,6.680855,3.350779,1019.678
2013-04-03 14:20:00,6.792558,2.981808,1019.627
2013-04-03 14:30:00,6.809896,2.339915,1019.599
2013-04-03 14:40:00,7.079075,0.8566841,1019.652
2013-04-03 14:49:59,7.597304,0.1541864,1019.673
2013-04-03 15:00:00,7.864023,0.6115194,1019.611
2013-04-03 15:10:00,7.792385,1.000744,1019.484
2013-04-03 15:20:00,7.726733,1.078655,1019.413
2013-04-03 15:30:00,7.835492,0.5434109,1019.596
2013-04-03 15:40:00,8.202893,1.292454,1019.82
2013-04-03 15:50:00,8.832904,0.8904935,1019.813
2013-04-03 16:00:00,9.353806,0.5112341,1019.665
2013-04-03 16:10:00,9.796651,0.1830962,1019.536
2013-04-03 16:19:59,9.899808,1.129937,1019.526
2013-04-03 16:30:00,10.07049,1.954611,1019.72
2013-04-03 16:40:00,10.05302,1.806468,1019.691
2013-04-03 16:50:00,9.953363,1.919167,1019.472
2013-04-03 17:00:00,9.727634,2.241425,1019.371
2013-04-03 17:10:00,9.75528,2.272456,1019.224
2013-04-03 17:20:00,10.06471,2.467803,1019.124
2013-04-03 17:30:00,10.28427,2.794795,1019.21
2013-04-03 17:40:00,10.68711,2.37846,1019.475
2013-04-03 17:49:59,10.31257,3.504806,1019.47
2013-04-03 18:00:00,9.827142,3.606071,1019.524
2013-04-03 18:10:00,10.02921,2.499001,1019.58
2013-04-03 18:20:00,10.5415,1.357464,1019.682
2013-04-03 18:30:00,10.93175,1.096621,1019.641
2013-04-03 18:40:00,11.12029,1.528309,1019.684
2013-04-03 18:50:00,11.04311,1.825742,1019.561
2013-04-03 19:00:00,10.94605,2.030236,1019.536
2013-04-03 19:10:00,11.13019,3.5868,1019.7
2013-04-03 19:19:59,10.6525,3.240694,1019.724
2013-04-03 19:30:00,10.19912,2.848534,1019.84
2013-04-03 19:40:00,9.83891,2.583771,1019.733
2013-04-03 19:50:00,9.844808,1.955426,1019.558
2013-04-03 20:00:00,9.925778,2.058002,1019.189
2013-04-03 20:10:00,10.09592,2.581155,1019.058
2013-04-03 20:20:00,10.06939,3.152331,1018.96
2013-04-03 20:30:00,9.820287,3.133385,1018.768
2013-04-03 20:40:00,9.690429,3.170623,1018.847
2013-04-03 20:49:59,9.801742,2.855882,1018.88
2013-04-03 21:00:00,9.688478,2.429584,1018.854
2013-04-03 21:10:00,9.875009,2.361146,1018.912
2013-04-03 21:20:00,9.91334,1.928313,1018.877
2013-04-03 21:30:00,9.948838,0.9888194,1018.606
2013-04-03 21:40:00,10.50678,0.2761973,1018.325
2013-04-03 21:50:00,10.9634,1.403685,1018.31
2013-04-03 22:00:00,11.10247,2.018637,1018.219
2013-04-03 22:10:00,11.58039,2.533789,1018.148
2013-04-03 22:19:59,12.00578,2.305778,1018.105
2013-04-03 22:30:00,12.29575,2.797573,1018.056
2013-04-03 22:40:00,12.35779,2.245669,1017.837
2013-04-03 22:50:00,12.62401,1.620919,1017.556
2013-04-03 23:00:00,13.07236,1.791766,1017.346
2013-04-03 23:10:00,13.31665,2.429094,1017.177
2013-04-03 23:20:00,13.20975,3.038652,1017.037
2013-04-03 23:30:00,12.88083,3.292472,1017.005
2013-04-03 23:40:00,12.59304,2.900143,1016.938
2013-04-03 23:49:59,12.5018,2.687486,1016.875
2013-04-04 00:00:00,12.69343,2.252369,1016.742
2013-04-04 00:10:00,12.47585,2.751678,1016.559
2013-04-04 00:20:00,11.89678,3.027709,1016.584
2013-04-04 00:30:00,11.59043,3.015624,1016.495
2013-04-04 00:40:00,11.50535,2.609411,1016.327
2013-04-04 00:50:00,11.32376,2.507493,1016.244
2013-04-04 01:00:00,11.12204,2.204839,1016.179
2013-04-04 01:10:00,11.04014,2.123498,1016.17
2013-04-04 01:19:59,10.9558,1.650807,1016.011
2013-04-04 01:30:00,10.88709,1.297681,1015.818
2013-04-04 01:40:00,11.03004,1.237249,1015.675
2013-04-04 01:50:00,11.12238,0.7361445,1015.455
2013-04-04 02:00:00,11.21158,0.3769737,1015.297
2013-04-04 02:10:00,10.95161,0.5721552,1015.228
2013-04-04 02:20:00,11.02334,0.8503128,1015.201
2013-04-04 02:30:00,11.01572,1.042884,1015.06
2013-04-04 02:40:00,11.15134,1.213401,1014.985
2013-04-04 02:49:59,10.95866,1.78066,1014.943
2013-04-04 03:00:00,10.82261,1.923579,1014.995
2013-04-04 03:10:00,10.74196,1.954774,1015.027
2013-04-04 03:20:00,10.63133,1.757628,1014.922
2013-04-04 03:30:00,10.60848,1.489433,1014.801
2013-04-04 03:40:00,10.58903,1.041251,1014.768
2013-04-04 03:50:00,10.54603,1.311891,1014.754
2013-04-04 04:00:00,10.53665,1.759262,1014.843
2013-04-04 04:10:00,10.49453,1.428513,1014.753
2013-04-04 04:19:59,10.43466,1.132553,1014.73
2013-04-04 04:30:00,10.43592,1.366281,1014.713
2013-04-04 04:40:00,10.44634,1.052519,1014.685
2013-04-04 04:50:00,10.47873,1.211769,1014.626
2013-04-04 05:00:00,10.44028,1.133206,1014.568
2013-04-04 05:10:00,10.41835,0.944231,1014.53
2013-04-04 05:20:00,10.45639,0.668686,1014.324
2013-04-04 05:30:00,10.40104,0.1125364,1014.16
2013-04-04 05:40:00,10.42717,0.002613334,1013.975
2013-04-04 05:49:59,10.57422,0.121193,1013.992
2013-04-04 06:00:00,10.61852,0.4008198,1013.907
2013-04-04 06:10:00,10.75084,0.4689309,1013.878
2013-04-04 06:20:00,10.78929,0.9442285,1013.792
2013-04-04 06:30:00,10.86335,0.4511275,1013.838
2013-04-04 06:40:00,10.89177,0.8571727,1013.535
2013-04-04 06:50:00,10.88168,1.181062,1013.251
2013-04-04 07:00:00,10.86051,1.195599,1013.369
2013-04-04 07:10:00,10.84571,1.208665,1013.411
2013-04-04 07:19:59,10.79593,0.8960452,1013.026
2013-04-04 07:30:00,10.9322,1.461997,1013.081
2013-04-04 07:40:00,10.68624,2.746614,1013.107
2013-04-04 07:50:00,10.52542,1.734435,1012.669
2013-04-04 08:00:00,10.45269,0.7400642,1012.605
2013-04-04 08:10:00,10.41823,0.6211562,1012.502
2013-04-04 08:20:00,10.45353,0.9633393,1012.609
2013-04-04 08:30:00,10.42789,1.555748,1012.556
2013-04-04 08:40:00,10.42699,1.293436,1012.433
2013-04-04 08:49:59,10.37528,1.540557,1012.367
2013-04-04 09:00:00,10.3056,1.328879,1012.441
2013-04-04 09:10:00,10.30865,0.6301406,1012.305
2013-04-04 09:20:00,10.23281,0.05798328,1012.045
2013-04-04 09:30:00,10.26967,0.9662782,1011.961
2013-04-04 09:40:00,10.50187,1.941217,1011.759
2013-04-04 09:50:00,10.64899,2.899325,1011.334
2013-04-04 10:00:00,10.61554,2.992426,1011.053
2013-04-04 10:10:00,10.73029,2.935753,1010.927
2013-04-04 10:19:59,10.64674,1.915244,1010.873
2013-04-04 10:30:00,10.69393,1.363505,1010.8
2013-04-04 10:40:00,10.79149,1.207523,1010.715
2013-04-04 10:50:00,10.78015,0.5084574,1010.659
2013-04-04 11:00:00,10.84393,0.7675015,1010.552
2013-04-04 11:10:00,10.80273,0.8831437,1010.343
2013-04-04 11:20:00,10.87494,1.61994,1010.1
2013-04-04 11:30:00,10.71116,1.888299,1009.847
2013-04-04 11:40:00,10.5587,1.786703,1009.672
2013-04-04 11:49:59,10.6146,1.888785,1009.467
2013-04-04 12:00:00,10.64753,2.29451,1009.27
2013-04-04 12:10:00,10.65645,1.752729,1009.11
2013-04-04 12:20:00,10.61883,0.9728137,1008.939
2013-04-04 12:30:00,10.59826,0.08525987,1008.824
2013-04-04 12:40:00,10.65877,0.2642731,1008.669
2013-04-04 12:50:00,10.64242,0.849496,1008.691
2013-04-04 13:00:00,10.61865,0.4148664,1008.466
2013-04-04 13:10:00,10.59442,0.5889813,1008.505
2013-04-04 13:19:59,10.59564,0.03658665,1008.367
2013-04-04 13:30:00,10.57574,0.0,1008.275
2013-04-04 13:40:00,10.51985,0.0,1008.116
2013-04-04 13:50:00,10.4903,0.06239333,1008.084
2013-04-04 14:00:00,10.48217,0.0,1007.984
2013-04-04 14:10:00,10.47835,0.4161733,1007.821
2013-04-04 14:20:00,10.48799,0.3266665,1007.695
2013-04-04 14:30:00,10.47394,0.8049076,1007.618
2013-04-04 14:40:00,10.44676,1.714836,1007.372
2013-04-04 14:49:59,10.47334,1.137942,1007.505
2013-04-04 15:00:00,10.47589,0.9243019,1007.52
2013-04-04 15:10:00,10.4974,0.3253597,1007.566
2013-04-04 15:20:00,10.58035,0.4973495,1007.604
2013-04-04 15:30:00,10.66657,0.9412904,1007.693
2013-04-04 15:40:00,10.83062,0.1518998,1007.624
2013-04-04 15:50:00,10.82777,0.8555406,1007.562
2013-04-04 16:00:00,10.85409,1.172405,1007.45
2013-04-04 16:10:00,10.84906,1.823126,1007.324
2013-04-04 16:19:59,10.84855,2.341717,1007.048
2013-04-04 16:30:00,10.88272,2.257269,1006.938
2013-04-04 16:40:00,11.02617,1.984537,1006.736
2013-04-04 16:50:00,11.20526,0.4953907,1006.828
2013-04-04 17:00:00,11.19532,0.6451664,1006.801
2013-04-04 17:10:00,11.67569,1.339333,1006.65
2013-04-04 17:20:00,11.95737,1.5417,1006.621
2013-04-04 17:30:00,12.12868,1.384086,1006.587
2013-04-04 17:40:00,12.28945,1.464118,1006.668
2013-04-04 17:49:59,12.38213,1.465424,1006.745
2013-04-04 18:00:00,12.56596,1.536967,1006.829
2013-04-04 18:10:00,12.79241,1.2299,1006.749
2013-04-04 18:20:00,13.47208,3.937152,1006.55
2013-04-04 18:30:00,13.53513,4.081209,1006.372
2013-04-04 18:40:00,13.47123,4.982483,1006.264
2013-04-04 18:50:00,13.30227,4.238499,1006.341
2013-04-04 19:00:00,13.24023,4.892159,1006.421
2013-04-04 19:10:00,12.93372,6.953587,1006.232
2013-04-04 19:19:59,12.89937,6.734721,1006.532
2013-04-04 19:30:00,12.94973,5.812378,1006.799
2013-04-04 19:40:00,12.81239,6.492991,1006.883
2013-04-04 19:50:00,12.60106,7.082135,1006.995
2013-04-04 20:00:00,12.48322,6.867515,1007.217
2013-04-04 20:10:00,12.37125,7.258042,1007.509
2013-04-04 20:20:00,12.28404,6.803813,1007.773
2013-04-04 20:30:00,12.24565,6.314635,1008.013
2013-04-04 20:40:00,12.28692,6.925988,1008.062
2013-04-04 20:49:59,12.40795,6.930561,1008.211
2013-04-04 21:00:00,12.46335,6.679847,1008.374
2013-04-04 21:10:00,12.55339,6.422592,1008.516
2013-04-04 21:20:00,12.81828,7.523788,1008.607
2013-04-04 21:30:00,12.54619,6.626101,1008.788
2013-04-04 21:40:00,12.39648,6.469469,1008.936
2013-04-04 21:50:00,12.43835,6.466035,1009.04
2013-04-04 22:00:00,12.5362,6.596057,1009.113
2013-04-04 22:10:00,12.61489,5.711765,1009.355
2013-04-04 22:19:59,12.2592,6.040883,1009.503
2013-04-04 22:30:00,12.20651,5.401107,1009.584
2013-04-04 22:40:00,12.46532,5.911034,1009.563
2013-04-04 22:50:00,12.46851,6.283435,1009.551
2013-04-04 23:00:00,12.63504,6.432555,1009.626
2013-04-04 23:10:00,12.44085,6.357427,1009.741
2013-04-04 23:20:00,12.21207,6.972536,1009.698
2013-04-04 23:30:00,12.16695,5.516583,1009.844
2013-04-04 23:40:00,12.04332,5.762728,1009.833
2013-04-04 23:49:59,12.25287,6.172527,1009.834
2013-04-05 00:00:00,12.2634,5.756032,1009.965
2013-04-05 00:10:00,12.06548,5.773832,1010.055
2013-04-05 00:20:00,11.8034,6.188213,1010.165
2013-04-05 00:30:00,11.73841,5.645615,1010.23
2013-04-05 00:40:00,11.62914,5.638265,1010.214
2013-04-05 00:50:00,11.53549,4.891342,1010.259
2013-04-05 01:00:00,11.47069,5.26799,1010.238
2013-04-05 01:10:00,11.52222,4.755287,1010.368
2013-04-05 01:19:59,11.51055,4.643728,1010.344
2013-04-05 01:30:00,11.39493,5.404211,1010.309
2013-04-05 01:40:00,11.43185,4.792038,1010.319
2013-04-05 01:50:00,11.44953,4.842178,1010.283
2013-04-05 02:00:00,11.45545,5.283018,1010.279
2013-04-05 02:10:00,11.49106,5.238426,1010.388
2013-04-05 02:20:00,11.38684,6.14117,1010.546
2013-04-05 02:30:00,11.32949,4.657941,1010.706
2013-04-05 02:40:00,11.36011,4.735684,1010.68
2013-04-05 02:49:59,11.41063,4.509143,1010.657
2013-04-05 03:00:00,11.38984,4.273127,1010.697
2013-04-05 03:10:00,11.19942,4.894448,1010.868
2013-04-05 03:20:00,11.07491,4.663003,1011.036
2013-04-05 03:30:00,10.98518,5.083752,1011.089
2013-04-05 03:40:00,11.21521,4.524496,1011.065
2013-04-05 03:50:00,11.51306,4.833035,1011.136
2013-04-05 04:00:00,11.5816,4.221512,1011.324
2013-04-05 04:10:00,11.51709,4.630991,1011.481
2013-04-05 04:19:59,11.43886,4.229354,1011.546
2013-04-05 04:30:00,11.42358,4.413594,1011.641
2013-04-05 04:40:00,11.50094,4.290607,1011.786
2013-04-05 04:50:00,11.31716,4.992451,1011.852
2013-04-05 05:00:00,11.19393,4.511595,1011.897
2013-04-05 05:10:00,11.13229,4.394974,1011.977
2013-04-05 05:20:00,11.03873,4.651898,1012.005
2013-04-05 05:30:00,11.01395,4.40902,1012.028
2013-04-05 05:40:00,11.02753,4.325558,1012.111
2013-04-05 05:49:59,10.9995,4.329966,1012.259
2013-04-05 06:00:00,10.95449,5.052388,1012.329
2013-04-05 06:10:00,10.93484,4.31135,1012.456
2013-04-05 06:20:00,10.98063,4.000523,1012.509
2013-04-05 06:30:00,10.96528,4.153077,1012.555
2013-04-05 06:40:00,10.93771,4.119267,1012.622
2013-04-05 06:50:00,10.92403,4.134949,1012.707
2013-04-05 07:00:00,11.02518,4.75039,1012.684
2013-04-05 07:10:00,11.11267,4.357081,1012.815
2013-04-05 07:19:59,11.13776,5.27632,1012.811
2013-04-05 07:30:00,11.08671,5.222583,1012.779
2013-04-05 07:40:00,11.06082,4.567454,1012.854
2013-04-05 07:50:00,11.06419,4.145398,1013.022
2013-04-05 08:00:00,11.02632,4.650101,1013.12
2013-04-05 08:10:00,11.03106,4.937077,1013.169
2013-04-05 08:20:00,10.97507,4.708082,1013.193
2013-04-05 08:30:00,10.95003,4.392523,1013.32
2013-04-05 08:40:00,10.89868,4.971055,1013.323
2013-04-05 08:49:59,10.8306,4.394485,1013.409
2013-04-05 09:00:00,10.81976,4.254178,1013.514
2013-04-05 09:10:00,10.81131,4.482033,1013.63
2013-04-05 09:20:00,10.91314,4.767372,1013.637
2013-04-05 09:30:00,10.96944,5.67518,1013.681
2013-04-05 09:40:00,10.9205,4.323432,1013.839
2013-04-05 09:50:00,10.86469,4.657452,1013.892
2013-04-05 10:00:00,10.85779,4.444953,1013.936
2013-04-05 10:10:00,10.80485,4.217756,1013.948
2013-04-05 10:19:59,10.78389,4.302691,1014.068
2013-04-05 10:30:00,10.74181,4.176431,1014.132
2013-04-05 10:40:00,10.70854,3.72792,1014.202
2013-04-05 10:50:00,10.68042,4.847078,1014.247
2013-04-05 11:00:00,10.64514,4.812945,1014.376
2013-04-05 11:10:00,10.6127,4.259083,1014.522
2013-04-05 11:20:00,10.58978,4.026821,1014.68
2013-04-05 11:30:00,10.59522,3.927186,1014.679
2013-04-05 11:40:00,10.5399,3.6995,1014.652
2013-04-05 11:49:59,10.50842,4.075983,1014.667
2013-04-05 12:00:00,10.52453,3.754218,1014.682
2013-04-05 12:10:00,10.5721,4.193746,1014.664
2013-04-05 12:20:00,10.64486,3.834249,1014.66
2013-04-05 12:30:00,10.62272,3.792928,1014.629
2013-04-05 12:40:00,10.61009,3.727431,1014.639
2013-04-05 12:50:00,10.64834,3.736742,1014.6
2013-04-05 13:00:00,10.69683,4.09183,1014.619
2013-04-05 13:10:00,10.64314,4.022737,1014.679
2013-04-05 13:19:59,10.58881,4.049688,1014.721
2013-04-05 13:30:00,10.54127,3.909384,1014.681
2013-04-05 13:40:00,10.51757,3.351272,1014.725
2013-04-05 13:50:00,10.54832,4.017833,1014.707
2013-04-05 14:00:00,10.59483,3.708973,1014.767
2013-04-05 14:10:00,10.61549,3.457764,1014.743
2013-04-05 14:20:00,10.65342,3.71224,1014.794
2013-04-05 14:30:00,10.69878,3.624528,1014.952
2013-04-05 14:40:00,10.72498,3.409094,1015.013
2013-04-05 14:49:59,10.68749,3.939766,1015.001
2013-04-05 15:00:00,10.67859,3.830329,1015.113
2013-04-05 15:10:00,10.65468,3.940092,1015.125
2013-04-05 15:20:00,10.67128,3.914119,1015.206
2013-04-05 15:30:00,10.70255,4.079252,1015.228
2013-04-05 15:40:00,10.79195,3.683329,1015.291
2013-04-05 15:50:00,10.732,3.788191,1015.361
2013-04-05 16:00:00,10.56973,4.035803,1015.357
2013-04-05 16:10:00,10.60549,3.890927,1015.303
2013-04-05 16:19:59,10.67559,3.980758,1015.347
2013-04-05 16:30:00,10.61025,3.618647,1015.414
2013-04-05 16:40:00,10.77158,4.130536,1015.378
2013-04-05 16:50:00,11.07228,4.561411,1015.396
2013-04-05 17:00:00,11.24329,4.833035,1015.398
2013-04-05 17:10:00,11.09645,5.375463,1015.365
2013-04-05 17:20:00,11.26306,4.018002,1015.474
2013-04-05 17:30:00,11.46098,4.509147,1015.539
2013-04-05 17:40:00,11.4806,3.61963,1015.598
2013-04-05 17:49:59,11.50448,4.5276,1015.578
2013-04-05 18:00:00,11.38729,4.427805,1015.646
2013-04-05 18:10:00,10.88299,4.325065,1015.694
2013-04-05 18:20:00,10.90511,3.438166,1015.791
2013-04-05 18:30:00,11.07087,4.429276,1015.758
2013-04-05 18:40:00,10.96318,4.589013,1015.871
2013-04-05 18:50:00,10.91126,4.116326,1015.965
2013-04-05 19:00:00,11.16999,4.449692,1015.945
2013-04-05 19:10:00,11.49066,4.108327,1015.92
2013-04-05 19:19:59,11.34521,5.374319,1015.845
2013-04-05 19:30:00,11.19312,4.678027,1015.864
2013-04-05 19:40:00,11.12882,5.280079,1015.804
2013-04-05 19:50:00,11.13074,4.637686,1015.879
2013-04-05 20:00:00,11.01394,4.749409,1015.79
2013-04-05 20:10:00,11.29673,5.476403,1015.628
2013-04-05 20:20:00,11.51498,4.692242,1015.64
2013-04-05 20:30:00,11.51566,4.70008,1015.588
2013-04-05 20:40:00,11.32584,5.792615,1015.533
2013-04-05 20:49:59,11.15343,5.780857,1015.54
2013-04-05 21:00:00,10.92081,5.125731,1015.609
2013-04-05 21:10:00,10.79625,5.128339,1015.612
2013-04-05 21:20:00,10.71873,5.512662,1015.552
2013-04-05 21:30:00,10.66427,4.79612,1015.61
2013-04-05 21:40:00,10.67188,5.00323,1015.5
2013-04-05 21:50:00,10.72827,4.910618,1015.426
2013-04-05 22:00:00,10.78426,4.846755,1015.325
2013-04-05 22:10:00,10.81319,5.404864,1015.212
2013-04-05 22:19:59,10.80904,5.438016,1015.114
2013-04-05 22:30:00,10.87552,4.491994,1015.067
2013-04-05 22:40:00,10.67457,6.158321,1014.893
2013-04-05 22:50:00,10.86012,5.579468,1014.823
2013-04-05 23:00:00,10.87947,5.677139,1014.733
2013-04-05 23:10:00,10.90557,5.163619,1014.727
2013-04-05 23:20:00,11.03263,5.610993,1014.717
