DN,SS,SB,BP,TB,TS
735258.15625,4.586978355159276,4.896516647381979,2.1260500000000007,5.04,5.07
735258.1597222222,4.745722694651411,5.1139099786248385,2.13985,5.09,5.09
735258.1631944445,4.748927569427403,5.1745762379446765,2.17825,5.09,5.08
735258.1666666666,5.135015741694202,5.235764356183579,2.198950000000001,5.11,5.15
735258.1701388889,5.1581078094412955,5.26915853648466,2.2265500000000005,5.08,5.12
735258.1736111111,5.2294296425970135,5.354654449498678,2.250750000000001,5.12,5.15
735258.1770833334,5.313226247084988,5.443120761442369,2.27145,5.15,5.16
735258.1805555555,5.463846150991004,5.59224685360785,2.309450000000001,5.18,5.19
735258.1840277778,5.560562879626012,5.7508775495360425,2.3408500000000005,5.2,5.23
735258.1875,5.708939216736678,6.333216060619608,2.3685500000000004,5.31,5.27
735258.1909722222,5.873636298157083,8.47856113198584,2.4005500000000013,5.69,5.28
735258.1944444445,7.875949595151702,10.290463894137584,2.4257500000000007,6.01,5.66
735258.1979166666,9.134191217064291,11.817732097560897,2.4543500000000007,6.31,5.9
735258.2013888889,10.622667972767534,13.022082214986588,2.48305,6.55,6.16
735258.2048611111,9.282804183991363,13.362255163997657,2.514450000000001,6.6,5.9
735258.2083333334,6.718652129632684,13.606507096571235,2.53895,6.65,5.39
735258.2118055555,5.710781732148499,13.742745320659191,2.5700500000000006,6.65,5.0
735258.2152777778,6.3816460328855955,13.877432283736905,2.594250000000001,6.67,5.23
735258.21875,6.70532632835413,14.194992993809096,2.628750000000001,6.72,5.32
735258.2222222222,6.711416995143338,14.478895215457902,2.6602500000000004,6.74,5.26
735258.2256944445,7.810957387210062,14.930009229761032,2.6843500000000007,6.8,5.47
735258.2291666666,9.385991204050299,15.450109760723956,2.722749999999999,6.88,5.75
735258.2326388889,14.676071384509392,15.956663191337242,2.7403500000000007,6.97,6.77
735258.2361111111,14.804473429443672,16.409429658999457,2.78185,7.02,6.8
735258.2395833334,16.37276189925673,18.22451476082435,2.8135500000000007,7.3,7.07
735258.2430555555,13.436384577229552,19.1328858619412,2.8418499999999995,7.42,6.41
735258.2465277778,14.040830515206938,20.665729829735024,2.8733499999999994,7.64,6.55
735258.25,14.32069080712248,21.996654765413016,2.905450000000002,7.88,6.56
735258.2534722222,14.766689487691067,23.134377522328993,2.9337500000000007,8.06,6.63
735258.2569444445,15.395383451155373,24.508489779195774,2.9655500000000017,8.27,6.75
735258.2604166666,16.141716111504763,25.326523005070186,2.9903500000000007,8.38,6.9
735258.2638888889,16.678951058831583,25.97551039801124,3.0148500000000014,8.48,7.0
735258.2673611111,17.101812784003954,26.43726248701303,3.0567499999999996,8.56,7.04
735258.2708333334,17.887424326440886,26.77850990278884,3.07055,8.62,7.15
735258.2743055555,18.63568048193022,27.05408757264901,3.0950500000000005,8.66,7.26
735258.2777777778,19.855177361854256,27.26959721018331,3.1088500000000012,8.7,7.44
735258.28125,21.21718137360572,27.43433419508872,3.1264499999999997,8.73,7.61
735258.2847222222,22.002611176654266,27.683488725639624,3.1541500000000013,8.77,7.74
735258.2881944445,22.2517538681699,27.875892545696736,3.1645499999999998,8.81,7.75
735258.2916666666,22.040293388159313,28.03058787715177,3.1855500000000005,8.84,7.75
735258.2951388889,22.84798368101956,28.178807381167335,3.1994500000000015,8.87,7.83
735258.2986111111,23.568614798698647,28.288803510975026,3.2166500000000013,8.88,7.98
735258.3020833334,24.877315290364145,28.382034487292827,3.24435,8.89,8.16
735258.3055555555,23.516300530380956,28.435874824437786,3.247749999999999,8.89,7.97
735258.3090277778,23.999063097090563,28.482972618249622,3.2377499999999997,8.91,8.02
735258.3125,24.44368501345564,28.498071032732117,3.258449999999999,8.91,8.09
735258.3159722222,24.976317195318384,28.559608700460945,3.248150000000001,8.92,8.2
735258.3194444445,23.55678140583023,28.550445107234374,3.248150000000001,8.92,7.94
735258.3229166666,22.77976494343747,28.53534683592316,3.2550499999999998,8.92,7.8
735258.3263888889,22.5960448077613,28.544405674567432,3.2239499999999994,8.92,7.75
735258.3298611111,21.895420602189148,28.541386020304614,3.2446500000000014,8.92,7.69
735258.3333333334,16.53514054021592,28.53129118824054,3.2377499999999997,8.91,7.03
735258.3368055555,16.7434165657118,28.471914594665368,3.2135500000000006,8.89,6.95
735258.3402777778,15.362753342958618,28.513170482370246,3.2204499999999996,8.91,6.82
735258.34375,14.683728344788896,28.480977546072545,3.2135500000000006,8.89,6.74
735258.3472222222,14.755274338281293,28.480977546072545,3.2166500000000013,8.89,6.71
735258.3506944445,13.60720680099664,28.504110688372712,3.1994500000000015,8.91,6.59
735258.3541666666,15.352166972205353,28.508064451321175,3.1821500000000014,8.89,6.78
735258.3576388889,15.744712201898556,28.48596979830941,3.178650000000002,8.88,6.81
735258.3611111111,12.297214108220833,28.3989782038845,3.1579499999999996,8.88,6.14
735258.3645833334,12.014262945038604,28.472932853737372,3.1510500000000006,8.87,6.11
735258.3680555555,11.28093978534168,28.464921972937763,3.130250000000001,8.88,6.05
735258.3715277778,9.5617950964604,28.398010165030115,3.113050000000001,8.87,5.72
735258.375,8.705710284454904,28.34443348051536,3.0922500000000013,8.84,5.61
735258.3784722222,8.123085214088396,28.26157965338181,3.074950000000001,8.84,5.51
735258.3819444445,9.078897833695805,28.200883498783043,3.0611500000000005,8.82,5.66
735258.3854166666,9.648321399918625,28.126900868272312,3.0335499999999995,8.81,5.76
735258.3888888889,10.409843693341774,28.030294926389523,3.0127499999999996,8.8,5.87
735258.3923611111,9.457787012931727,27.944531058485598,3.0020499999999997,8.77,5.73
735258.3958333334,9.342595772250736,27.702309958698006,2.9813500000000004,8.71,5.73
735258.3993055555,9.259659383982585,27.513865955366523,2.9640500000000003,8.67,5.71
735258.4027777778,9.284473294360552,27.310393720479727,2.9464500000000013,8.64,5.71
735258.40625,9.004708244867118,27.401374168575458,2.9222499999999996,8.67,5.68
735258.4097222222,9.451206305140241,27.631811941177315,2.9122500000000002,8.7,5.75
735258.4131944445,9.151893806303965,27.118265118733778,2.8980500000000005,8.59,5.69
735258.4166666666,8.521719943963337,27.315395705639904,2.8807500000000004,8.63,5.58
735258.4201388889,8.734174469728488,27.21842645773722,2.860050000000001,8.63,5.62
735258.4236111111,8.514304585382174,27.252915304359487,2.842750000000001,8.62,5.62
735258.4270833334,8.569545245360118,27.453390488086047,2.83245,8.67,5.61
735258.4305555555,8.58990020150244,27.555270047725973,2.8013499999999993,8.67,5.61
735258.4340277778,7.480403004339757,27.665923137868457,2.804750000000001,8.71,5.43
735258.4375,7.565488318458206,28.622099818714535,2.7708500000000016,8.88,5.45
735258.4409722222,7.0690100050193205,28.708715325650022,2.757050000000001,8.89,5.35
735258.4444444445,6.757040246707188,28.7972327060962,2.7435500000000017,8.91,5.31
735258.4479166666,6.265508326981931,28.83239980469151,2.7297500000000015,8.92,5.23
735258.4513888889,6.386139153389609,28.852229704030496,2.70895,8.93,5.24
735258.4548611111,6.132298029057502,28.89580891369966,2.70205,8.93,5.19
735258.4583333334,5.973576884258482,28.89580891369966,2.68485,8.93,5.15
735258.4618055555,5.903861082661944,28.898936938176302,2.6640500000000005,8.93,5.15
735258.4652777778,5.825623412771721,28.926986865642384,2.6536500000000003,8.93,5.13
735258.46875,5.679022841786756,28.9332438396484,2.636450000000001,8.93,5.09
735258.4722222222,5.679022841786756,28.951377235096178,2.6295500000000005,8.95,5.09
735258.4756944445,5.918736422198605,28.980864790786285,2.6191500000000003,8.96,5.13
735258.4791666666,5.651238873497702,28.936988497541797,2.598350000000001,8.96,5.07
735258.4826388889,5.700509881358427,29.01234434872197,2.5880500000000013,8.96,5.09
735258.4861111111,5.548590825389977,28.996043816323194,2.570750000000001,8.98,5.04
735258.4895833334,5.655137140206144,29.018132187580445,2.5569500000000005,8.98,5.07
735258.4930555555,5.255600289850938,29.005524875839164,2.55005,8.98,4.98
735258.4965277778,5.2257530085780886,29.052832045109692,2.55005,8.98,4.98
735258.5,5.123004350401952,29.081283726759004,2.53275,8.98,4.96
735258.5034722222,5.135366287968873,29.033866284873863,2.5258499999999997,8.98,4.94
735258.5069444445,5.107622335078532,29.043348962227007,2.5258499999999997,8.98,4.94
735258.5104166666,4.988044718247901,29.052832045109692,2.51545,8.98,4.92
735258.5138888889,5.032403330877714,29.043348962227007,2.508550000000001,8.98,4.93
735258.5173611111,4.958962323451347,29.0307402163902,2.51545,8.98,4.89
735258.5208333334,4.76230183402044,29.018599097887822,2.51195,8.96,4.86
735258.5243055555,4.94439790138684,29.03757291644969,2.5188500000000005,8.96,4.89
735258.5277777778,4.713733730834553,28.9984993617639,2.5188500000000005,8.95,4.83
735258.53125,4.841001651658232,29.040700624823323,2.51195,8.96,4.85
735258.5347222222,4.5976491245474636,29.009217040313224,2.5188500000000005,8.96,4.79
735258.5381944445,4.738003794136544,28.970789395171103,2.5223500000000003,8.93,4.82
735258.5416666666,4.540391170213737,28.990349882308696,2.5223500000000003,8.96,4.78
735258.5451388889,4.383809716196712,29.00162729113512,2.5465500000000008,8.95,4.74
735258.5486111111,4.420846635916556,28.95763180785069,2.5534500000000007,8.95,4.77
735258.5520833334,4.493515861363519,28.94199570706624,2.56725,8.95,4.77
735258.5555555555,4.554122193885863,29.002858315934525,2.581150000000001,8.96,4.75
735258.5590277778,4.5534618334406005,29.014243720936232,2.5880500000000013,8.95,4.75
735258.5625,4.6081599662206925,28.920107020227025,2.6087500000000006,8.95,4.77
735258.5659722222,4.636157539099369,28.936372392931425,2.6191500000000003,8.93,4.75
735258.5694444445,4.609309050076305,28.825854615499342,2.6433500000000008,8.89,4.74
735258.5729166666,4.630145305815978,28.584520896171092,2.6533500000000005,8.84,4.72
735258.5763888889,4.722087525540909,28.288613135069046,2.684450000000001,8.78,4.75
735258.5798611111,4.666414862639944,28.072569362787817,2.68065,8.71,4.68
735258.5833333334,4.744284220582168,28.21715553937514,2.71525,8.77,4.7
735258.5868055555,4.888010116253813,28.168652139647516,2.722149999999999,8.75,4.72
735258.5902777778,5.1069079489010045,28.110411624971864,2.7428500000000016,8.75,4.72
735258.59375,5.322526395442912,27.97102814211661,2.77055,8.7,4.67
735258.5972222222,6.240007185130564,27.919553632864787,2.7843500000000008,8.7,4.86
735258.6006944445,6.427379125995759,27.28903974679847,2.81515,8.5,4.94
735258.6041666666,6.18912512451309,26.859424104057933,2.8317499999999995,8.52,4.89
735258.6076388889,6.162854972998581,27.587184124474607,2.8459499999999993,8.59,4.89
735258.6111111111,6.343846214420903,27.611922186664177,2.873850000000002,8.64,4.89
735258.6145833334,6.227269028543323,27.684288437205456,2.8980500000000005,8.64,4.82
735258.6180555555,5.730299146336628,27.62580879921907,2.9291500000000013,8.64,4.78
735258.6215277778,5.47419089603039,27.489840575034524,2.967150000000001,8.63,4.74
735258.625,5.240828802004013,27.29959466492113,2.9841499999999996,8.57,4.71
735258.6284722222,5.389722678821369,27.44191589300653,3.005250000000001,8.6,4.77
735258.6319444445,5.552147900411407,27.29144852265412,3.032849999999999,8.57,4.78
735258.6354166666,5.780306424573601,27.359855212393214,3.0601500000000015,8.59,4.78
735258.6388888889,5.667796021641806,27.261895207523377,3.0843500000000006,8.57,4.74
735258.6423611111,5.579553983743097,27.20220692624776,3.1016500000000007,8.55,4.74
735258.6458333334,5.629142314906623,27.18090118916004,3.1327500000000015,8.55,4.78
735258.6493055555,7.941649362531718,27.10852324460193,3.1603499999999998,8.53,5.13
735258.6527777778,6.593315779387009,26.895069425432382,3.1845500000000015,8.48,4.93
735258.65625,8.888142931392478,26.65070918139438,3.22225,8.41,5.15
735258.6597222222,8.311782374054774,26.074520932155107,3.2429500000000018,8.31,5.08
735258.6631944445,8.469853575936062,26.13964788543098,3.28065,8.3,5.11
735258.6666666666,8.189211730079682,26.137647746115235,3.2875500000000017,8.28,5.01
735258.6701388889,8.367186334654523,26.161716112980614,3.3289500000000003,8.28,5.05
735258.6736111111,7.76713669068164,25.78241929876444,3.352850000000001,8.19,4.94
735258.6770833334,9.253338210977327,25.746379772526485,3.3977499999999994,8.16,5.13
735258.6805555555,8.661531721591468,25.665513434307307,3.421549999999999,8.16,5.01
735258.6840277778,9.465444304959222,25.19651446905718,3.4561499999999996,8.05,5.07
735258.6875,10.250351066675137,25.12389862960523,3.4730500000000006,8.02,5.17
735258.6909722222,10.113107298327257,24.859485935176114,3.51105,7.98,5.16
735258.6944444445,10.43122281397968,24.6043583672901,3.548750000000001,7.91,5.16
735258.6979166666,11.90575670837883,24.587783095083616,3.5694500000000007,7.91,5.34
735258.7013888889,10.80731325191114,24.5501984372036,3.5970500000000016,7.89,5.2
735258.7048611111,11.30773165419518,24.723055850803,3.60745,7.94,5.3
735258.7083333334,13.445282885666634,24.756841297216237,3.6454499999999994,7.91,5.66
735258.7118055555,16.20514151953546,25.119709022102274,3.673050000000001,7.95,6.18
735258.7152777778,19.511274486330937,25.665000323019186,3.6834499999999992,8.01,6.8
735258.71875,20.077470669710955,26.25001998786179,3.694150000000002,8.1,6.93
735258.7222222222,19.857763313461614,27.068371358466788,3.71875,8.24,6.92
735258.7256944445,18.812427147432068,27.42315661750698,3.722550000000001,8.32,6.73
735258.7291666666,18.76058546521589,27.753103525045713,3.7539500000000006,8.41,6.8
735258.7326388889,17.755770609799573,28.19900774833207,3.7439500000000008,8.5,6.58
735258.7361111111,17.451124378629352,28.306107739356882,3.7581500000000005,8.53,6.58
735258.7395833334,14.554574054602323,28.59996732158468,3.7581500000000005,8.6,6.05
735258.7430555555,13.341714697258857,28.720845109254583,3.7964500000000014,8.63,5.88
735258.7465277778,16.704629163245844,28.836985224240152,3.7930499999999996,8.66,6.37
735258.75,13.681873260714896,28.97242714808321,3.8275499999999996,8.71,6.06
735258.7534722222,12.444422397321327,29.13069525109601,3.8279500000000013,8.75,5.98
735258.7569444445,12.517160594065485,29.186898365640563,3.8279500000000013,8.77,5.94
735258.7604166666,14.400977420514309,29.219417483173494,3.8348500000000003,8.8,6.2
735258.7638888889,15.823140516737235,29.292758051563833,3.8351500000000014,8.8,6.35
735258.7673611111,15.322871629075548,29.34223509419465,3.869749999999999,8.81,6.2
735258.7708333334,14.863996905047074,29.34685482945329,3.817950000000002,8.82,6.16
735258.7743055555,15.720011580289952,29.398404224633218,3.8386500000000012,8.82,6.24
735258.7777777778,14.831222941644903,29.410858627872223,3.8317499999999995,8.84,6.09
735258.78125,14.158784914738908,29.385093745030275,3.8075500000000004,8.84,5.99
735258.7847222222,13.827094372484847,29.389698243863695,3.79375,8.85,5.96
735258.7881944445,12.644168570032031,29.359227121100815,3.7660500000000012,8.84,5.84
735258.7916666666,11.892262958528946,29.35598091463659,3.752250000000001,8.84,5.86
735258.7951388889,12.47007088374501,29.311062459103816,3.7384500000000003,8.84,5.92
735258.7986111111,10.833303021981328,29.311062459103816,3.7246499999999996,8.84,5.76
735258.8020833334,10.56721705290871,29.322068733125054,3.700450000000001,8.85,5.77
735258.8055555555,10.45460617998308,29.28216865826956,3.66935,8.84,5.76
735258.8090277778,10.269929714240476,29.273113817843573,3.662450000000001,8.82,5.76
735258.8125,10.235141197984294,29.205555425976836,3.6244500000000017,8.84,5.79
735258.8159722222,9.973349202061682,29.15532550777953,3.610650000000001,8.82,5.79
735258.8194444445,10.121820065726643,29.174376811843555,3.576050000000001,8.82,5.83
735258.8229166666,9.984578804151473,29.092111996524032,3.54845,8.82,5.83
735258.8263888889,9.670285166376502,29.06880462320102,3.52765,8.81,5.83
735258.8298611111,9.26743090840567,29.001738426017646,3.503450000000001,8.8,5.79
735258.8333333334,9.27281115105978,29.026751772298063,3.486250000000001,8.8,5.81
735258.8368055555,9.52727100431551,28.89548722193408,3.4547500000000015,8.77,5.86
735258.8402777778,9.137031345400498,28.867644071673336,3.42715,8.77,5.81
735258.84375,8.885620292046186,28.537494705989175,3.4063500000000007,8.67,5.81
735258.8472222222,7.971132606788051,28.48572090722141,3.36455,8.66,5.71
735258.8506944445,7.947396687659287,28.458796209796674,3.3369500000000016,8.66,5.73
735258.8541666666,8.247891390735031,28.309114763404718,3.30925,8.64,5.79
735258.8576388889,9.015063944236422,27.77720341251446,3.2816500000000017,8.55,5.88
735258.8611111111,8.515385871698847,27.449768303096565,3.2398500000000015,8.46,5.86
735258.8645833334,8.528812202218056,26.823861252688722,3.215350000000001,8.37,5.88
735258.8680555555,8.798551030759016,26.592514980800512,3.1804500000000018,8.38,5.95
735258.8715277778,8.661071694233042,26.430215384930136,3.15625,8.34,5.94
735258.875,7.342900873747765,26.166214768793473,3.1182500000000006,8.3,5.8
735258.8784722222,8.618290576901192,26.020169535461974,3.0936499999999993,8.28,6.02
735258.8819444445,8.47443039288572,26.069899112411647,3.05565,8.3,5.95
735258.8854166666,8.164233314960018,25.881454430002144,3.0176500000000006,8.24,6.01
